ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10
632,4.535313201,67.07720836,2.659010421,2.014599124,2.238701659,2.830156988,3.555602996,2.130203183,3.081063887,2.32804435,2.824274334,2.377384559,4.114801567,-19.80463353,1.98546439,2.076248095,1.880150864,2.792697001,2.514900892,2.914722159,2.986287011,2.148867414,2.592329754,1.737068163
633,1.654933846,49.80117401,0.167920238,0.454926926,0.882012862,0.865972667,0.917346834,0.959456976,0.946207243,0.8811793,0.908569168,0.468140236,2.335902915,-6.024615171,1.374879653,0.774224447,1.616871137,2.024024368,1.956175365,1.986101238,1.428147442,1.300712725,0.872929102,0.110765869
634,3.07249668,67.16608382,1.175524001,1.09785032,2.304692997,2.656996871,2.180889742,1.512195374,2.372913665,2.146367189,1.476145073,2.804930505,2.892271767,53.42762753,1.334273569,1.405251312,1.400759581,1.370395176,1.853751902,1.82020718,2.068322246,1.882221123,1.13691333,1.629632664
635,1.517517344,88.37807825,1.13135913,0.700078765,1.259138213,1.588886731,0.992759793,1.200517251,1.156287868,-0.110071376,1.237120225,0.779567253,2.088403578,68.94462188,0.883467364,1.263907973,2.033685321,2.085568125,1.757597204,1.706126566,2.209388286,0.773705671,1.212483707,0.889858927
636,1.499479823,48.88689976,0.972948268,1.081489811,1.26537296,1.831476269,0.956508827,0.673719684,1.035322861,0.678993594,0.699218881,1.140832078,2.984307161,40.95447543,1.777839164,2.027360779,1.790052895,1.611373379,1.717506937,1.374794964,1.5038482,1.474368441,1.020123692,1.341318337
637,2.527937661,21.97859141,1.136632368,0.970704298,1.279868763,1.672037829,2.206273799,1.317042606,1.190985106,1.081029711,0.707440021,0.152803636,2.071991428,82.59162879,1.49999013,0.80982157,1.852142179,1.728177705,1.965757252,1.453619139,1.809754767,1.863490973,0.398332241,1.045905391
638,3.157431583,56.60217171,0.662123481,1.895692424,2.215008325,1.043686516,1.266611345,1.275508527,1.783904441,1.65334346,1.69912613,1.413214615,2.340612962,13.92114176,0.427632315,1.22125727,0.391404354,0.744102799,1.169397708,1.445272797,0.794919829,1.634151779,1.270577434,0.91390554
639,4.40236655,40.20860012,2.051468833,2.543925033,2.80513599,2.068829795,2.493976221,1.565276258,2.122903608,2.089800813,1.195186889,0.956261713,3.793141804,109.9854803,1.856068244,2.506436646,2.64374066,2.503979434,1.855198027,2.116306993,1.734737973,1.264902259,1.172278177,1.553190503
640,2.476051531,58.10673488,0.383729268,1.582548348,1.491084594,2.019139051,1.895731946,1.701543397,1.552202412,1.720576406,1.251092788,-0.001641084,2.787894932,-0.041059135,0.895627567,1.289187921,1.690996072,1.807194985,1.523626395,1.514955886,1.216653698,1.220979444,1.903758568,0.786989906
641,3.831768811,90.45327766,1.870089556,1.535325441,1.804420857,1.580952211,1.708470395,1.616181792,2.169452102,0.919420155,1.280404054,1.990626782,3.479615202,45.19984199,1.133200504,1.152066583,1.239723527,1.290595883,1.302846719,1.527419099,1.151987854,1.780424672,1.190556302,1.930488752
642,3.415871713,75.9000454,1.709680446,1.636806395,1.398035333,2.282035833,2.087103895,2.113560673,1.759686925,1.447497126,1.625088312,1.515731422,3.822242159,62.64903229,1.404430043,1.551927245,2.042821284,1.751353052,2.090990295,1.826431124,2.303538567,2.228587539,1.279648632,1.771538852
643,2.999327393,69.57560013,1.584783376,2.160155173,1.883218754,2.182328489,1.74424641,2.683828469,1.785045596,1.414141576,1.97397492,1.071568587,3.543971327,10.96586202,1.263507008,1.51661183,1.172842793,2.112438765,2.435469358,1.272876447,1.30887286,1.968147969,1.978000299,1.445741618
644,2.837207228,62.61794277,2.887265605,2.262974,2.462409836,2.436159105,2.33690455,1.834883352,2.187065328,1.124641768,2.118055576,2.101207156,3.904155539,60.91056469,2.602222932,2.162035545,2.982827453,2.721703567,2.823498466,2.381191459,3.028250133,3.194017858,2.498603145,2.186524764
645,2.727448633,44.97685246,1.718401112,1.463637233,1.308804205,2.061209443,1.814420706,1.589903905,1.286364124,0.869998147,1.850411999,1.61639369,3.168352321,35.06585121,0.963282165,1.915053428,2.094288088,2.075711036,2.185136903,1.064000233,1.838569991,1.72358431,1.317451691,1.509611742
646,3.420537876,80.20099794,1.819972345,1.653109512,1.886965908,2.050582758,1.732828477,1.449849395,1.368121645,1.885654324,2.774004802,3.297198305,3.299778821,39.63484639,2.340845845,2.236305297,1.735600798,2.190418052,1.734186479,2.224530481,2.374330812,2.26116281,2.0630014,2.457583361
647,2.705257515,58.89294119,1.578935983,1.785551134,1.44748368,2.211077004,2.081233157,1.42305137,2.058663752,2.031382116,1.494634818,1.885851435,1.840828264,68.92582082,1.207079205,1.329746554,0.310856626,0.930396673,0.535221089,0.778337559,0.503643505,1.474109252,0.96896615,0.871209201
648,1.670827811,-6.004235833,-0.356941749,-0.059748372,1.762079484,1.123720601,0.252006621,0.100996394,0.361116883,0.430575997,0.315203097,0.355922271,2.252882519,29.86295872,0.774227465,0.781842483,1.747175494,1.57701624,1.924183116,2.62549426,2.078643006,1.380373345,0.770385625,1.045805327
649,1.697878938,86.57929715,1.035481224,1.266118088,0.998082772,1.651995884,1.792214888,1.196425699,1.201737726,1.122923265,1.119507497,0.846514723,2.978640614,-7.504653983,1.528687926,1.468806591,1.231489847,1.339146867,1.295857221,0.940562961,1.046701964,0.721480034,1.817998288,1.43201036
650,2.528033616,57.76787178,1.061091972,1.200989309,1.674428774,1.390607494,1.063915603,1.085182673,0.788906871,1.17875696,1.020465114,1.713349281,2.789083365,92.86602973,1.406729746,1.672313826,1.658960749,1.586148252,1.624020997,1.273305022,0.910379555,1.734474033,1.519463027,1.782814597
651,2.210999011,45.2332747,1.923959527,1.785553541,1.10363613,1.524350545,1.444820709,1.439161795,1.112989208,0.206098624,0.006684302,0.138869787,1.806664601,86.12335447,2.00364129,1.164483706,1.828721766,1.953004212,1.697179287,0.780056182,0.73850928,1.43713645,2.00079467,1.469076389
652,1.813072934,3.534784904,1.388911524,1.364888777,1.320186467,1.02494754,0.727194631,0.725772001,1.252679414,0.597294615,0.196922128,0.140374331,2.80477414,36.28552487,1.201143828,1.479694324,1.09246108,0.842251937,1.303349833,1.096646843,1.077564943,1.128556363,1.098531899,1.660245587
653,3.723520437,54.11658175,1.947748442,1.391626244,1.705873577,2.571645604,1.50342152,2.287289647,1.557650625,1.961839513,1.945458223,2.316601122,3.436610456,129.6201113,1.865773325,2.00663344,2.079759279,1.976334152,1.870778197,1.716537827,1.26195807,1.702679068,2.050988211,2.269070169
654,3.119334325,45.87968279,1.219210733,1.026714099,1.639282027,1.956081566,1.229586045,2.335778973,1.607605193,0.694979964,0.978587537,1.109862798,1.829741934,73.43316022,0.257572743,-0.080956657,0.791288776,0.452298976,0.060848837,0.525472092,0.893860074,0.485833199,0.760567073,0.422597946
655,2.341355881,103.3906642,1.170814969,1.101428747,1.587927823,1.363359322,1.134343207,1.743845975,1.074418339,0.191854634,1.387104401,0.836021782,2.88273718,56.90464249,1.763021457,2.247683308,1.997601735,2.439053051,1.729353536,2.621014047,1.525172914,1.830551083,0.520626315,0.655990458
656,5.073699679,79.65878012,3.194021037,3.21239982,2.90950554,2.633075896,3.30303585,2.874432111,3.076424685,2.720189942,2.052760042,3.101335925,3.944370098,-17.96806625,2.773386698,1.697701339,1.842478351,2.061940643,2.136931438,1.956461755,2.175344499,2.275637086,2.302034587,1.522309626
657,3.706963763,27.68176779,2.711974099,2.13159292,2.047990222,2.052017209,1.616088322,2.34224785,2.029659365,1.705385593,1.735881706,1.977071141,3.203820732,42.06881894,1.859849849,1.87184301,1.653652675,2.09754688,1.883466505,1.637520584,1.897147296,2.209247174,1.400545655,1.249856048
658,3.376829499,77.25477903,1.613675801,1.244925861,1.984675054,1.761976149,1.53989414,1.758586633,0.981055733,1.114488016,2.050018295,1.893335554,2.761799497,24.48701597,1.486463845,0.582293966,1.264105649,1.59402984,1.438501519,1.589419868,0.884383255,0.409704106,1.271242805,0.73815054
659,3.343934022,-12.13207336,1.795008924,1.794720478,2.35430852,2.807838892,2.000962956,2.375539682,2.706019075,1.039937458,1.831667327,1.329016652,4.420693942,16.82012573,2.046297775,2.044084964,2.06463175,2.012718793,1.604897485,2.115171797,1.963681783,1.425288626,1.801839773,1.930721544
660,2.370950189,13.74750769,2.169485342,1.575189219,1.878378638,1.161137466,1.509204291,2.024009216,1.363308127,1.375455711,1.240169444,0.66513443,2.697250014,80.30124904,1.4401236,0.90843215,1.378985234,0.828007505,1.222392093,0.672315614,0.668893635,0.20437878,0.888545516,0.694856455
661,1.49472508,62.38313842,1.322568485,1.400570618,1.582092368,1.112886973,1.70928949,1.720064812,1.335720276,0.536438668,1.504596967,0.871240295,1.506355877,102.6885737,0.460506922,0.796012335,1.398832367,1.209880603,0.698844572,1.37695039,1.122647366,0.417215844,0.233437019,0.182262103
662,2.674998412,38.49316173,1.186425311,0.64911121,0.841493838,1.145004885,0.586616455,0.68216267,0.064498637,1.136938039,0.658283244,0.742474132,2.293018117,88.21615163,0.688902687,0.688758607,1.007373601,1.321636983,0.768344513,1.424486258,1.057008851,1.216085919,0.88946386,0.815770753
663,1.984786974,3.139194192,-0.147577706,0.321990499,1.037200244,1.421007161,-0.016946319,0.891860551,0.454614468,0.738331327,0.713130243,1.250689244,2.94365991,72.28396731,0.668332488,1.223342301,1.360899898,0.985226341,1.007047128,1.461547874,1.326681328,0.362044774,0.718798824,0.521623784
664,4.151205545,75.67970201,3.305830772,2.360377728,2.075584315,2.459445288,2.513934583,2.915886835,2.504435644,2.050493417,2.667940036,2.520395795,3.013097105,76.0798321,2.566336908,1.496574147,1.39783785,1.328687459,1.523877384,1.571609311,1.710096932,2.007553323,1.400355898,0.039684085
665,3.155927833,61.21002566,1.144860036,1.969806199,2.156975943,2.63711849,1.568865889,1.70340424,1.525064605,1.117110796,1.316469455,2.349272374,2.725168689,-0.179821924,1.152571856,1.086117843,1.27971941,1.949281197,1.982826119,1.900160448,1.35561051,2.083086632,2.805942392,2.018360607
666,5.526903881,16.42075242,2.512589055,3.289369818,2.507124555,2.890496999,2.420231805,2.362100033,2.58262429,3.30860575,2.500560061,2.434378946,3.822533747,48.10673547,2.953533534,2.596209263,2.020582552,1.967673183,1.809114413,1.717992892,1.719575986,2.374238017,2.081210041,2.118345587
667,2.301637233,34.41745622,1.806478969,1.263232916,1.719192109,2.000573001,1.660908142,1.398356147,1.447312984,2.267189978,1.911580778,1.658510233,3.536625334,-14.05860153,1.84589383,1.512752433,1.545803395,1.40345734,2.050561637,1.350410472,1.827185579,1.401074855,2.048943506,1.728419947
668,3.713057711,31.7510422,1.142823773,2.095731083,1.55676638,1.499719786,1.625670599,2.309443757,2.038519301,1.611581013,1.387478414,1.689526526,2.94538236,66.45905084,0.399284379,1.094691257,1.432065772,1.315140955,1.609849102,1.738392735,1.833572593,2.881438763,1.145439828,1.582828699
669,3.891325902,79.42156701,3.102096292,2.826468041,1.654732539,1.948733335,2.729678446,2.332967374,2.07097797,2.330140804,2.168200308,2.262746528,4.075577972,84.33158924,3.018483049,2.046748402,1.651327621,1.95390597,1.850733676,2.255168751,2.006183091,2.614167011,1.623743476,2.360691149
670,2.299489519,131.7840379,1.718678889,1.109083325,1.986136465,1.292891662,1.906867926,0.800785027,1.992214753,2.465629539,2.454440105,2.624205641,1.251346339,34.32286021,1.348702672,0.619524021,0.375538884,1.072254877,1.150943825,1.000863911,1.094274885,0.002279301,1.510806087,0.489558536
671,3.117318948,52.57553719,1.215919247,1.490962643,2.921561815,2.770929722,1.804577266,2.202144566,2.607731058,1.679860468,2.57161806,2.239158301,3.670867142,38.22086068,2.365684268,2.209516543,2.544056699,1.993140465,2.362027674,2.59918606,2.486991237,2.425175784,2.534593698,1.709401515
672,1.581247817,24.01406943,0.560675637,1.073369575,2.198580229,1.460545641,1.380290195,1.416632194,1.588760209,1.622519754,0.600207915,0.188171432,2.056605845,49.79150979,1.154659405,0.839398633,1.124954477,1.343250632,1.403392521,1.270512628,1.599538114,1.239880725,1.272557983,1.307139277
673,2.587056613,64.17456269,0.551021903,0.927517315,0.889946354,1.39644078,1.165954513,0.609854765,1.079598336,0.413948286,1.163206861,0.193563288,3.37117561,6.130036928,1.936242769,1.935341408,2.205386844,3.174424675,2.469799887,2.134090059,1.246878074,1.969443136,2.39385707,1.022182762
674,2.837388333,44.33804753,1.525865067,1.331015121,1.59130032,1.74184587,2.155524085,1.708259077,1.500548472,2.307073356,1.864359902,2.448415619,3.483240692,22.29879911,1.351616699,1.175130354,1.66082843,1.563042448,2.051233935,1.611424097,0.979694348,1.59637962,1.528194609,1.562793982
675,2.75751633,58.29643478,1.281424581,2.444245476,1.554167835,1.794275404,1.4148754,1.299168416,1.390406899,0.813326425,0.970313259,1.139111201,3.355588696,52.26890054,1.962804329,2.122580796,1.807793455,1.913268289,2.161193039,1.84955687,1.677013131,1.488273489,1.848309382,1.519522492
676,1.412613364,81.65812308,-0.051117538,0.98681403,0.289222488,0.613236754,0.476452309,0.566125937,1.060602114,0.661889869,-0.544012508,0.101271888,2.165686315,42.99866973,-0.198036134,0.505101513,1.373653811,0.833178477,1.215512735,0.844130761,1.037790255,0.651344312,-0.08241873,0.951739241
677,2.025675421,33.62173976,1.359788647,1.250576147,1.986480322,1.906999988,1.975880123,0.871270711,0.880437535,1.000011206,1.045967001,0.790406483,3.578121056,10.46659315,1.770640704,1.898261951,1.607010977,1.309069574,1.469847901,1.569809101,1.862383012,2.121823022,1.069678971,1.781104224
678,1.730960744,27.55127343,0.487210794,0.853952689,1.025865046,1.296268062,0.106086421,1.0348052,0.516717373,0.305302307,1.094239282,1.407738553,1.69908947,25.48375773,1.607143096,1.097865284,0.475362522,0.405207796,0.726883763,0.528132469,-0.108428975,1.09799375,0.902798376,0.164838729
679,2.354676919,43.75307461,0.887520957,1.136938594,1.755112996,1.752801585,1.818672499,1.422597652,1.304494128,1.391664806,0.969753546,1.47669242,2.734419975,45.9214305,1.258466947,0.805578174,1.597103941,1.669726402,1.578569334,0.967643257,1.234618984,0.730689889,2.17316473,2.368840227
680,3.73426675,67.56492443,1.285221504,1.416779945,2.169035845,1.948212406,1.86108083,1.648076561,1.656800079,2.030400424,2.064108422,1.618871301,3.210801381,77.75911632,1.984925605,1.963066553,1.784310817,2.013758024,1.723319872,1.711860341,1.350218004,1.454217418,0.987463263,1.434157586
681,1.728394756,59.71811646,0.65535934,1.307173043,2.171266377,0.92403921,1.129061454,1.880536848,1.497375562,0.469135586,0.953345679,0.529617661,2.33868569,4.521774425,0.742187446,1.52832526,1.235987215,2.094700474,1.983977051,2.15832405,1.456675806,1.14517702,1.194833866,0.557128718
682,1.266242116,61.69085243,1.529582854,2.07098707,1.105125169,1.396135495,0.301541224,1.710652143,0.958567731,0.781864737,0.659827936,1.002797872,2.745224148,80.12475528,1.653661838,1.541446927,1.007272564,1.63966978,1.515479938,1.810163489,2.423971032,2.179979105,0.872625064,1.23568109
683,2.849642158,44.67535069,1.955332842,1.435696572,1.713214355,1.001159933,1.8294609,1.818166016,1.550849831,1.536979398,1.232297624,1.386762379,3.075041221,38.70164812,1.423009788,1.772042087,2.159073831,2.07215337,1.839897563,1.89365448,0.944093814,0.921088939,0.16372053,1.339599318
684,2.647980124,38.5025668,0.696225523,1.540855553,1.675583286,1.930620492,1.706844005,0.963688216,1.768222183,1.145354778,1.530822553,1.718782865,3.141921333,54.57569853,1.915971146,1.137135221,2.066371886,1.919699986,1.914583096,2.069039323,2.231207827,1.500477926,1.765349977,0.944774482
685,1.997906922,49.0761139,1.874812466,1.261370229,2.042167654,2.075386462,0.958330772,1.322474502,1.672258724,1.655951197,1.306118449,2.167280531,2.373246698,105.4652405,2.262183744,0.75967336,1.320889968,1.565706659,1.521398539,1.175407136,1.608173336,0.914926226,1.716165935,1.736714423
686,2.403642235,28.57262949,1.742671713,1.098101955,1.597856626,1.601998791,2.135203568,2.004603582,1.653163752,1.567335391,0.924311699,1.150351442,3.578905805,71.38878919,2.730999585,2.301470506,2.11582871,2.164115946,2.171771629,1.709133387,1.782697915,2.158831462,1.541420608,2.109371835
687,2.668549118,38.69442997,1.051637303,1.934569091,1.568400577,1.400263489,1.447548602,1.770682218,2.056450855,1.60702148,0.639695776,0.596873586,2.486667182,13.85650631,0.7661721,0.763812051,1.430534621,1.373918589,1.161906777,1.56878343,1.300424527,0.664178193,0.849346808,1.022348965
688,1.550084181,62.69117219,1.427386098,0.892212478,1.134844392,1.484606531,1.074378606,1.081848038,0.802172174,1.344748705,-0.2415831,0.209628085,3.281811064,78.56144617,2.694468741,1.093350938,2.342212725,2.201066085,2.004546081,1.851768681,2.043991642,1.551988779,1.351682739,1.146270361
689,2.647347022,23.700623,1.162432568,2.184861142,1.963753802,1.800673313,1.344308303,0.887272209,1.462532783,1.221450613,0.955889782,1.643268519,2.784754312,41.12942069,1.302846243,0.789964994,1.253669529,1.810079836,1.43711118,0.968981644,0.993625474,0.962067037,1.654977229,1.978057859
690,3.05556935,27.04822701,1.260226833,1.095444685,1.799829165,1.188843622,1.559934239,2.141488354,1.999169298,1.387446203,1.818542577,1.335840332,3.681423246,-4.629647868,2.419387235,2.621806917,1.369752305,2.014393089,2.016779654,3.06224949,2.216794382,1.765612444,1.752871775,1.413979841
691,3.161143678,78.29056101,1.983886866,1.753672277,1.936488747,0.903228126,1.554389644,1.786197101,1.80832609,0.819457927,1.350628857,1.766382828,3.24204839,58.86518816,1.610475539,2.678451845,1.957205016,1.675267255,1.491903205,1.568384649,1.795695592,1.480123006,1.752023322,2.072118798
692,3.64496446,54.53769174,1.669293899,2.521375286,2.828366477,2.129204562,1.530159485,2.046812759,2.262376314,1.996789042,2.197289113,1.415398122,2.875835412,20.88396749,1.024621757,1.246216531,1.718067798,2.05827727,2.328954404,2.31988672,2.169089665,1.864582851,0.973046625,1.379915485
693,3.844108555,32.00858203,3.211178522,1.991541023,1.696703535,1.502679928,1.371153589,1.158501693,1.553492493,1.37921869,0.941329529,1.447677875,3.032207298,64.85039029,2.261490847,2.287356927,1.809490898,1.641002607,1.650830256,2.357278754,2.059576022,2.348096784,0.68971982,1.868848701
694,2.132266898,34.9258454,1.06202132,0.802048358,1.357720596,0.659062996,0.777060656,0.902033829,0.707355464,0.647395662,1.649588925,1.097605939,1.331083338,-2.117248074,0.132122057,0.539913696,0.383483907,0.964916819,0.615044395,0.702725398,0.658230251,0.320087469,0.472987455,0.243497683
695,2.887981324,73.82245006,1.208076358,0.946942806,2.107216383,1.661564478,1.800134267,1.104817713,0.836254969,1.368549668,0.705255235,1.821556892,2.622160077,42.3883284,1.057184068,0.844415168,1.329396713,1.799768342,1.237795002,1.110142718,1.269262243,1.316974802,2.087365868,2.103035261
696,3.316754956,-4.930616655,1.659649806,0.864199579,1.920088803,1.843045641,1.588177268,0.889292099,1.465200775,1.00924489,1.285437571,0.212054747,3.261514573,57.66273704,1.325259337,1.097138597,1.172335102,1.223712672,1.238757813,1.922028862,1.847374839,2.401847071,1.885415795,1.005400534
697,2.052134291,79.40640352,0.501387245,0.915105596,1.550390991,1.899027726,2.17407362,1.904336184,1.791235942,1.432692201,0.612255864,0.82506097,3.02402958,59.21971643,1.310506032,1.088382309,2.1805156,2.099450695,2.271359391,2.317262198,1.917058065,2.073633505,0.434110263,1.755260106
698,2.667111573,-4.469549614,0.929123456,0.885922895,1.444030211,2.099907385,2.367013108,1.772461221,1.885526405,1.988441967,0.797228047,1.218031564,3.835531361,28.93663297,2.112597643,1.489889519,1.547015502,2.021768244,1.535471539,2.101178996,1.639062594,1.78474167,1.819365454,2.337230007
699,1.865774282,68.25598828,1.72177734,1.270338741,2.515764274,1.521556239,1.580230811,1.712179442,1.865711855,1.193787352,0.375502103,0.858111607,1.801486714,99.03958884,1.322473151,1.608199596,0.917429032,0.910687353,1.430753809,0.725746515,1.21996728,1.296512693,0.35803974,1.969381435
700,2.740884062,107.202432,1.69070074,1.803596763,2.078647483,1.931929653,1.958976012,1.969051703,2.528645399,1.146272303,1.011860183,1.255007642,3.088240286,67.72264825,2.027781364,1.722380887,1.709383078,2.33484174,2.234998914,1.919478398,1.757675323,1.810309004,1.824560964,1.166107254
701,1.986996638,19.25128419,0.511174577,1.332840061,2.56612172,1.73599401,1.778035434,1.105375998,1.245092531,1.533557653,0.761512848,1.174053513,1.468989164,58.68385745,0.276565984,0.153286517,0.753890693,1.276255608,1.356349424,2.177669404,1.948276105,0.842429849,-0.515432308,0.761721096
702,2.372047138,91.34144041,1.3445245,0.928780716,1.453573757,1.347659907,1.584706769,1.407033223,1.563522984,1.853024324,0.991234686,2.080616168,2.885042938,50.31841409,1.814908884,0.931415818,1.380316033,1.764023607,2.292795042,2.160962676,1.529508986,1.342920129,1.066302508,1.655187283
703,2.003802887,-15.01053208,0.212816398,0.856142217,1.343746792,1.339156102,1.313988558,1.552150717,0.819496837,0.892235956,-0.053413088,-0.305538571,2.379364108,49.62504414,0.542415204,0.500146145,1.481546879,1.363533154,1.451938547,1.167835129,0.932148942,0.762873761,0.541411363,1.031645079
704,3.134186575,56.31129893,2.89976833,2.148013154,1.602484391,1.768906578,1.364565497,1.800462999,1.226429715,1.6018107,1.60187864,1.348742677,1.361486051,59.40962838,1.249384489,0.569567586,1.311957048,1.22313583,0.971503575,-0.047881297,0.090145116,0.552794457,0.961842904,0.958333953
705,3.027055069,122.1040282,2.528591188,1.977743035,2.02184444,2.208963343,2.754275174,1.406697526,1.990615365,2.423699402,2.184464185,2.335659686,2.557288401,89.87306379,2.19539404,2.339672596,1.591154272,1.559684966,1.696363969,1.335044065,0.893695046,1.617095402,1.500378344,1.400609102
706,4.092667917,61.68269707,2.89529631,2.171302204,2.700746195,1.909027533,2.104062225,1.650809564,2.396794701,3.220865906,2.63278611,3.121638601,4.074106951,65.62993639,3.28051114,1.949132713,1.595118505,1.838302199,1.732191233,2.398690499,2.242048416,2.429929083,2.161781755,2.349695133
707,4.7984107,73.16682897,1.834755989,2.201878486,2.05798554,1.744632982,2.778619312,2.456924465,2.752791931,2.093448895,2.463718064,1.519745579,4.941152742,51.88289491,2.121914207,1.463107576,1.688199977,1.810334449,2.026043221,2.278306266,2.224501634,1.673333932,2.323737897,1.898150128
708,2.724668232,55.52055198,0.54934953,0.957917017,1.894542366,1.364566115,1.069172288,1.493944124,1.193838402,1.175007633,1.696051403,1.156089088,2.754415461,18.61544838,1.576610689,1.162327638,1.540922104,1.894657961,1.795572381,1.063581275,1.453060147,1.041578877,2.102489834,1.066235957
709,2.179153706,78.92879149,0.048296328,0.897126482,1.126432991,1.791200038,1.219799848,1.69713903,1.035289433,0.877095646,0.404683325,0.256668507,3.25805705,12.8079084,0.952796751,0.470274998,1.644630636,1.864241103,1.090777128,1.944045093,1.427123313,0.302010978,1.307031105,0.356896125
710,3.538673714,55.72611582,1.863713702,2.090934217,1.840142251,0.603726646,1.883409594,1.333979834,1.943893062,1.281198058,2.484538685,1.102169867,2.796547187,-14.26420195,1.030868987,1.654451483,1.193293559,1.679965089,1.925578483,1.83213103,1.646803361,1.921511275,1.184099682,1.650554823
711,1.865607366,42.5958024,0.50641999,1.07798509,1.228810251,1.353905968,1.934150003,1.5261668,1.728190974,-0.201560903,0.435708777,-0.093117869,2.865421827,65.94448106,1.436185648,1.035770254,1.345203983,0.926989945,0.785240191,0.995082569,0.980496755,0.98974615,1.364619384,1.362180453
712,2.332410468,15.02815706,0.862115366,0.85386177,1.224285048,1.090580628,1.62796002,0.707708148,0.999361318,2.018445627,0.921083017,1.033628839,1.792184253,31.20952203,0.840388947,1.064336603,1.094940856,0.988302522,0.877525156,0.143588072,-0.089886901,0.639157889,0.939647703,0.812291788
713,4.167838084,73.90154989,1.468152447,1.806890254,2.554382978,2.300023393,1.488080958,2.558545803,2.238600933,1.603994511,1.296702899,2.644336126,3.71913953,163.2178335,1.513261472,1.898011349,2.271912428,1.550972234,2.079541354,1.439472104,1.939550676,1.600963409,1.637883733,2.045371186
714,2.37531771,71.99576809,1.291312203,1.440749866,1.608105135,0.97442037,0.927833954,1.087328006,1.687421593,1.586073359,1.483048799,1.421952582,1.670925757,61.59056959,1.349062962,0.969609299,1.065433981,1.236034549,1.308746138,0.745457691,0.605864057,0.644571981,1.435451415,0.938366393
715,1.076623596,65.2474368,-0.370105083,1.485992755,1.893479665,1.605917785,1.315106771,1.124770773,1.037444599,0.916363143,0.276068691,-0.380960086,2.374869284,17.99418829,1.138483028,1.070501809,1.172621489,2.009539358,1.67160442,1.589666451,1.501992406,1.002029683,0.54160217,0.377206382
716,3.66435405,22.98317386,1.638129111,0.838104585,2.167735777,2.193692325,2.321575158,1.924088698,2.331453897,1.65944005,1.683823545,2.075815183,2.211586369,104.0915832,0.906518496,0.918884879,1.734374312,1.94802378,1.870251122,1.818813229,2.016015674,1.788640147,1.017706554,1.684126367
717,3.676592167,73.94597788,1.771742741,1.150328377,2.246950278,2.12303616,2.025527953,2.082405457,2.172476461,1.77428537,1.733468275,1.487182109,3.003987878,85.2159304,0.944191837,1.652286069,2.203426571,1.654006925,1.579347284,1.446425678,1.32094871,1.898217745,1.439337972,1.790002873
718,2.565936741,62.3512132,1.776615421,1.191591478,2.427213244,2.068298596,2.12898598,1.821163163,1.83688138,2.066448865,2.358889723,2.163282134,2.612627951,31.22167492,1.548485308,1.210287215,1.273703319,1.46602097,1.511595486,1.524925892,1.550413774,1.285324549,1.682572072,1.902575041
719,3.589191324,104.1130154,1.535320451,1.519628233,1.560491756,1.151689849,1.361083721,1.433698192,1.409960453,2.082315264,1.446081147,2.407097273,3.472178634,18.19842289,1.415186226,1.386064361,1.115394776,1.475403582,1.698738518,2.236803356,1.645406686,2.457438802,1.719896503,1.610169642
720,4.359594985,19.32084672,2.948515075,2.759650046,2.884180002,2.009675397,2.690122799,1.976840906,3.181885269,3.078970937,2.802669621,2.590165391,4.365067127,30.93678624,3.180894058,3.228580777,2.037335215,1.536887218,1.98546996,2.033246642,2.008466097,2.838289963,2.254102382,1.764889423
721,2.205914595,32.14075361,2.325641021,1.666605468,1.563411901,1.344273525,1.125928641,1.60767472,1.016257546,1.33979054,1.595297239,2.209148944,2.04239874,30.56557986,1.270805483,0.549132435,0.175636477,0.782573978,0.913562179,1.185172679,1.078342091,1.532665564,1.380867569,1.057133579
722,3.277581324,-10.44176128,0.335503187,0.893604937,1.720871855,1.080653958,0.721642909,1.445107471,1.277070911,1.783691138,1.708336863,2.566822357,5.437898306,53.46137556,1.708337827,2.106332406,2.209749654,2.100163317,2.996837878,3.287520632,2.315253291,2.58074765,1.542757705,2.54796482
723,2.041349661,17.06627973,1.649561061,0.845630285,0.750522641,0.890483329,0.846852104,0.383718042,0.348482535,0.310297089,0.864700694,1.521711265,0.720150669,48.96290756,0.407446759,0.077054087,0.768063257,1.210709377,0.824404736,1.755276079,0.355159894,0.220782341,0.420919107,0.894897374
724,1.701491771,61.70363849,1.734074997,0.940975886,2.214589672,1.546976661,2.016330366,1.818891365,1.25668091,0.171490259,0.778824387,0.33775791,2.425706818,75.51006419,1.760975241,1.018574407,1.383409368,1.716067674,1.649934746,1.662885052,1.703139266,1.727255221,1.19579281,1.584139962
725,1.923125749,44.61114171,0.903523104,1.238993488,1.456026209,1.133640306,0.94887531,1.169390855,0.587722346,1.051246386,1.02921901,0.438481423,1.487995109,113.8025899,0.405696274,0.715599643,0.545838156,1.057092092,0.649442333,0.915159274,0.822246177,0.448428868,-0.227560172,0.460777299
